name,artist,id,added_at,added_by
Remember That We Suffered (feat. Patti LuPone & Tovah Feldshuh),"Crazy Ex-Girlfriend Cast, Patti LuPone, Tovah Feldshuh",5gk0a5QUbwI1280z6mYoHv,2023-01-08T12:27:38Z,1236518336
1985,Bowling For Soup,5oQcOu1omDykbIPSdSQQNJ,2023-01-04T11:45:20Z,rx58y6wix6hdyprgv9jq66ubm
Semillas (con Perota Chingo),"Muerdo, Perotá Chingó",7jC9oz02D4KHAd85ej8lUe,2023-01-05T06:08:22Z,lennonabby
Me Porto Bonito,"Bad Bunny, Chencho Corleone",6Sq7ltF9Qa7SNFBsV5Cogx,2023-01-05T06:13:35Z,julietbrown3
Lejanía,Lisandro Meza,3WQDY7llkOYMza8CK2rWDW,2023-01-05T07:21:37Z,lennonabby
Amor A Primera Vista,"Los Ángeles Azules, Belinda, Lalo Ebratt, Horacio Palencia",5Myb8S90Wg0yLec5kmrIGJ,2023-01-05T07:21:48Z,lennonabby
Yonaguni,Bad Bunny,2JPLbjOn0wPCngEot2STUS,2023-01-05T07:22:16Z,lennonabby
BORRACHA,"Felix Klain, Ovy On The Drums",3JWKzfp6YX4LXFk2ybAfql,2023-01-05T07:22:36Z,lennonabby
Starry Night - Edit,Peggy Gou,2NeSirLM2VHQW4upn0nMfB,2023-01-05T07:22:58Z,lennonabby
King of the Surf Guitar,Dick Dale & His Del-Tones,722nUCdhwGfYF8657z5V4e,2023-01-05T07:23:15Z,lennonabby
The Hockey Song,Stompin' Tom Connors,2g8q4vNuoVpLJGK17kVcoR,2023-01-05T07:23:19Z,lennonabby
Heart Of Glass,Blondie,4v2rkl1mC3zVAz0nXMx9r4,2023-01-05T07:23:28Z,lennonabby
Uptown Top Ranking - Remastered 2001,Althea And Donna,34zWZOSpU2V1ab0PiZCcv4,2023-01-05T07:23:34Z,lennonabby
money machine,"100 gecs, Dylan Brady, Laura Les",58aRrOlOxUYWioWhz172w4,2023-01-03T13:38:13Z,goobz24
Because I’m Me,The Avalanches,3f3HHRPF5vAo90GwdpDMaQ,2023-01-03T13:39:42Z,goobz24
Frankie Sinatra,The Avalanches,39j3ulhZAiudnvNp7dwgYl,2023-01-03T13:39:46Z,goobz24
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,2023-01-03T13:40:05Z,goobz24
Self Care,Mac Miller,5bJ1DrEM4hNCafcDd1oxHx,2023-01-03T13:41:17Z,goobz24
Morbid Stuff,PUP,0A31i51V3omHTJMDCJxDfh,2023-01-03T13:44:12Z,goobz24
