name,artist,id,added_at,added_by,length_seconds
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",2Foc5Q5nqNiosCNqttzHof,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,248
Make Luv,"Room 5, Oliver Cheatham",6xXEw4y39shgIp6pacKQFH,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,212
American Boy,TWOPILOTS,5oUirMKZk38lWoZacEckga,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,172
Alone,"Fabio Vee, Johny Luv",2t9GZwPj1Bz2y33j4R1dvR,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,172
Everywhere,"Viva La Panda, Miss Mathilda",0K4Gno8SmZMEbFVg7d3jiK,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,124
Memories Fading,"Pandapush, Alyea",2ZI5cHj9R1VpvpJobLrW8c,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,179
Barcelona,"Toby Rose, SGNLS, Edwardo Atlas",53D2WGw1NvYH6hni3bwXZy,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,137
Ride It,Regard,2tnVG71enUj33Ic2nFN6kZ,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,157
Blew My Mind,"Mike D' Jais, Fabio Vee",5lppspIY80fgqiYVZsbaAw,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,161
If You Had My Love,"TWOPILOTS, De Hofnar",0JWSMYurMhPmlD5H8VRoTn,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,174
Somebody Like You,"NIOW, Steam Phunk, Idun Nicoline",0DhLNnSMOn3dvOUXOgUX5R,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,128
Mad World,"Braaten, JANU",2MlEoRQ6mQEuIdhzQvJzHZ,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,157
Alone,"INGO, Shoby, Rufus Palma",4OYzgy1NKe7JhRPtODoEPT,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,131
On My Mind,"INGO, VLCNO, Rufus Palma",4TUaU58i6tdPM6nUQsuGXg,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,129
Flowers,"Kid On The Block, Namté",6FCbAXC7Oajm8scRUa65UN,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,147
Coast To Coast,"Honest Regrets, Thomas Geelens, Luna Belle",4g9RqEBuAOinsoOokFfBtv,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,158
10.000 Hours,"Polux, Denis Kalytovskyi, Sax'Appeal",2r7SR3pUZYD0aRPBTjTO4a,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,134
Anytime That You Like,"Nate VanDeusen, Bayshore Court",5t2jrHvyRPgQZ50apXkhV7,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,129
Danza Kuduro,"Alberto Ciccarini, Poul, Saranas",3Cm7CM1UzAGw13h5x8KJR8,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,190
Last Train Home,"Nate VanDeusen, Robbie Jay, Toby Rose",36OeG9DZLSyNrTP3Hys7Ex,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,158
Summertime Sadness,"Goldaine, Tropical Tide",3qaSnGY24LyfpXmiETD7MQ,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,165
My Lover,"Vogel, Fini",1RsFDhKRaLSIadB0aZzJl9,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,158
Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",6f5ExP43esnvdKPddwKXJH,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,160
Every Day,"Eneko Artola, Solar State, Jay Mason",2GYF1fhgdeUDirKfVPmqq5,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,134
Sexual Healing,"Amaranth Skies, Yann Muller, Victoria Voss",3RkNuyK96gKNvDIguhxOZ0,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,170
Feel Alright,"James Lacey, ODBLU",6yFWU2RnhjoMRCFJRG6I3n,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,159
Never Go Back - Robin Schulz Remix,"Dennis Lloyd, Robin Schulz",6vRCKJDtnrJEcyyzIMa0w0,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,184
Lyric Leftover,"Honest Regrets, Thomas Geelens",5cj6VYXJNwkB5LTbHKbKmv,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,175
Kiss Me,"Viva La Panda, Her Majesty",0aLMSHpqhgKWZGtMLgK1G8,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,126
The Naked Truth,"DT James, Polux, Sirokid",6AK1ErpiXZIKrM4mGcAiha,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,147
Reality,"Lost Frequencies, Janieck",1Mys1gf9SkMBAVGGxpkJ7d,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,159
My Mind,"Saco, Maurits Beelen",1MIa3QhcVfAivMnEnc46YX,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,166
Beautiful Life (feat. Sandro Cavazza) - Radio Edit,"Lost Frequencies, Sandro Cavazza",5J5fye2Q2zBqszKNsx2Dtb,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,161
Without Me,Lane Boy,5BSkWQR6E7Cl1XXM6bqQeF,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,131
i'm so tired...,"CUBY, SECMOS",7ANxWXgF4IEErvhP11jBRS,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,156
Easy,"James Lacey, Namelle",3jbzreA3Ltyp2gtdNc3Fqx,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,127
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"SHAUN, Conor Maynard, Sam Feldt",1ZLrDPgR7mvuTco3rQK8Pk,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,192
Promised Land,"Saco, Sparkle",7vFdMady6yRx1qxCwselLU,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,168
It's Love,"Lost In Reveries, Namté",4GtZ00aQD4KB6TYQ0WGBd1,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,149
Free My Mind,"Alok, Rooftime, Dubdogz",0zzvDzEAaIXUYG97UO9iVB,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,160
Take Me Home,"Saco, Sebastiën",4Mg3YzlEp93OhGQol4VqXL,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,171
Stolen Dance,Milky Chance,2jiPHbFX5XM8TjaTfYJ0eo,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,313
The One,"Jane Good, Samuel Miller",2hT9vWmKp6uduKzmalqeMA,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,125
California Girls - NoMBe VS Sonny Alven,"NoMBe, Sonny Alven",0JYAx84ySDGh8WsCO0CyXY,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,185
Hold On,NSH,4HsND6CpQCjLHQEPRFopub,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,143
Crazy,"Lost Frequencies, Zonderling",64fwanXDvwmsQrLsDSVHMv,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,153
Mexico,"Toby Rose, One Trick Pony, Bjerke",0dGSiYOZE8AMzyQTKE4qlB,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,141
If You Believe,"Viva La Panda, MARE, TWINNS",6z45WOaMfme6n6m5IkktjU,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,132
Come Outside,"Pierse, Eirik Næss",3b73bQcyccoRL6RaWAnud6,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,185
Lights Go Down,"Meynberg, Joseph Feinstein",2Od3Ysez43Zq6SgUijASW1,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,158
The Weekend - Funk Wav Remix,"SZA, Calvin Harris, Funk Wav",0P6AWOA4LG1XOctzaVu5tt,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,171
