name,artist,id,added_at,added_by
Up Around The Bend,Creedence Clearwater Revival,36gPq8WG7tDxrblyGVUCiT,2021-02-11T17:18:48Z,goobz24
The Power Of Love,Huey Lewis & The News,2olVm1lHicpveMAo4AUDRB,2021-02-11T17:19:04Z,goobz24
My Girl,The Temptations,745H5CctFr12Mo7cqa1BMH,2021-02-11T17:20:09Z,goobz24
I Got You Babe,Sonny & Cher,4SGBuq37Ol4HJr7pQqFMKa,2021-02-11T17:20:26Z,goobz24
Sweet Caroline,Neil Diamond,62AuGbAkt8Ox2IrFFb8GKV,2021-02-11T17:20:43Z,goobz24
She's Always a Woman,Billy Joel,5RgFlk1fcClZd0Y4SGYhqH,2021-02-11T17:21:52Z,goobz24
Only the Good Die Young,Billy Joel,1xOXXYh6lTW8laxlW7JP2J,2021-02-11T17:22:20Z,goobz24
Movin' Out (Anthony's Song),Billy Joel,16GUMo6u3D2qo9a19AkYct,2021-02-11T17:22:26Z,goobz24
Big Shot,Billy Joel,22wxe2Yc9JzihICXYLGAQ7,2021-02-11T17:22:31Z,goobz24
You May Be Right,Billy Joel,7gMOe0gXYcELUoVugfMmHP,2021-02-11T17:22:49Z,goobz24
The River of Dreams,Billy Joel,30qVCFYKBtAENjTIBA8FPZ,2021-02-11T17:22:55Z,goobz24
"She's Got a Way - Live at the Paradise, Boston, MA - June 1980",Billy Joel,62sebgxLnupowQ9KULc11J,2021-02-11T17:23:02Z,goobz24
Scenes from an Italian Restaurant,Billy Joel,3utq2FgD1pkmIoaWfjXWAU,2021-02-11T17:23:22Z,goobz24
Lido Shuffle,Boz Scaggs,2NtqZmfRIDkXJ2YvY2Kv1F,2021-02-11T17:23:47Z,goobz24
Tiny Dancer,Elton John,2TVxnKdb3tqe1nhQWwwZCO,2021-02-11T17:23:57Z,goobz24
Maggie May,Rod Stewart,6rovOdp3HgK1DeAMYDzoA7,2021-02-11T17:24:00Z,goobz24
